team,pts,fg%,3pt%,ft%,oreb,dreb,ast,stl,blk,to,date
Pacers,94,0.481,0.4,0.32,7,32,27,8,4,15,2017-12-31
Timberwolves,107,0.4767,0.2105,1.1053,13,31,20,11,8,7,2018-01-01
Pacers,90,0.3882,0.4,0.56,13,30,20,3,5,16,2018-01-01
Pacers,101,0.4881,0.2,1.0667,8,22,24,7,2,14,2018-01-03
Bucks,122,0.5867,0.5294,1.4706,6,28,33,8,5,16,2018-01-03
Bucks,96,0.4595,0.2593,0.7778,5,29,18,11,4,17,2018-01-05
Pacers,109,0.557,0.3182,0.6364,8,32,30,9,5,16,2018-01-05
Heat,114,0.5309,0.4333,0.5,6,31,25,6,6,15,2018-01-06
Pacers,106,0.4943,0.0556,1.0556,12,33,13,7,3,14,2018-01-06
Pacers,109,0.5325,0.5385,0.5,8,35,26,7,2,14,2018-01-08
Jazz,94,0.4444,0.2727,0.3939,9,29,11,11,7,13,2018-01-08
Pacers,86,0.3956,0.2692,0.2692,10,36,17,4,4,8,2018-01-10
Trail Blazers,100,0.3936,0.3125,0.5,14,43,17,6,7,11,2018-01-10
Pacers,94,0.4405,0.2105,0.8421,7,34,14,14,1,10,2018-01-13
Spurs,86,0.4268,0.2647,0.2059,10,36,24,8,10,20,2018-01-13
Magic,112,0.5455,0.32,0.8,13,27,21,6,7,14,2018-01-15
Pacers,114,0.5402,0.2778,0.8333,9,29,25,9,1,9,2018-01-15
Hornets,96,0.4458,0.2903,0.4194,11,29,18,5,2,16,2018-01-17
Pacers,105,0.5422,0.2857,0.4286,6,32,28,7,3,12,2018-01-17
Grizzlies,101,0.4756,0.4615,0.4231,14,27,20,10,1,18,2018-01-20
Pacers,105,0.5286,0.3846,0.8077,8,25,20,16,4,14,2018-01-20
Pacers,126,0.5057,0.4138,0.8966,7,24,21,10,6,11,2018-01-22
Hornets,133,0.5301,0.4545,0.9091,11,32,27,5,2,15,2018-01-22
Wizards,111,0.5488,0.28,0.56,7,36,29,8,1,14,2018-01-24
Pacers,102,0.4625,0.4138,0.5517,8,27,19,6,2,16,2018-01-24
Hawks,93,0.4512,0.2258,0.3871,6,34,14,9,7,22,2018-01-26
Pacers,116,0.4752,0.3214,0.3929,15,42,30,17,3,17,2018-01-26
Pacers,103,0.4713,0.25,0.8,9,41,22,6,4,12,2018-01-28
Mavericks,109,0.4545,0.3784,0.4054,7,37,20,9,3,10,2018-01-28
Pacers,102,0.4222,0.3438,0.4688,11,32,21,13,5,24,2018-01-31
Hawks,107,0.4368,0.3103,0.7586,15,34,21,13,11,21,2018-01-31
Pacers,103,0.4458,0.375,1.4375,13,35,19,12,4,14,2018-02-03
Bucks,96,0.3827,0.36,1.0,14,29,15,9,13,15,2018-02-03
Pacers,98,0.4416,0.32,0.88,11,32,11,10,0,16,2018-02-05
Wizards,95,0.4217,0.3704,0.5556,10,32,21,9,2,14,2018-02-05
Bucks,89,0.4474,0.3043,0.6087,8,31,15,8,7,16,2018-02-09
Pacers,92,0.4286,0.5882,0.9412,8,29,18,13,5,14,2018-02-09
Jazz,104,0.5125,0.3548,0.3548,7,35,30,9,5,12,2018-02-10
Pacers,84,0.3864,0.1304,0.5652,14,31,12,9,3,12,2018-02-10
Hawks,87,0.4146,0.303,0.2727,6,29,21,11,4,18,2018-02-12
Pacers,112,0.4945,0.5,0.2857,9,40,21,11,3,16,2018-02-12
Pacers,102,0.4535,0.5,0.5,10,28,24,6,4,15,2018-02-14
Wizards,109,0.5405,0.5,0.95,6,32,29,9,2,14,2018-02-14
Pacers,92,0.3656,0.3182,0.7727,15,33,15,13,5,14,2018-02-22
Pelicans,96,0.4304,0.3478,0.8696,10,40,15,4,11,18,2018-02-22
Heat,107,0.4767,0.4,0.3143,7,32,32,10,3,17,2018-02-24
Pacers,113,0.4889,0.3478,0.7391,10,41,26,12,7,17,2018-02-24
Pacers,104,0.4881,0.4737,0.6842,6,29,23,11,4,13,2018-02-26
Nuggets,107,0.4607,0.3125,0.4688,13,36,31,10,8,16,2018-02-26
Pacers,123,0.5376,0.36,0.56,7,32,27,11,1,14,2018-02-27
Hornets,117,0.5,0.3667,0.8667,5,31,27,6,3,21,2018-02-27
Hornets,119,0.4646,0.4286,0.2143,13,42,27,5,7,6,2018-03-02
Pacers,93,0.404,0.2581,0.1613,13,40,22,3,4,7,2018-03-02
Trail Blazers,110,0.4198,0.3929,1.1071,13,29,18,10,6,16,2018-03-05
Bucks,113,0.525,0.3889,1.2222,7,28,22,9,8,14,2018-03-05
Hornets,94,0.4231,0.2692,0.8077,10,38,17,3,5,14,2018-03-07
Bucks,103,0.4706,0.3462,0.5385,5,37,24,8,4,13,2018-03-07
Bucks,117,0.5432,0.5,0.6154,5,38,30,9,3,14,2018-03-09
Hawks,106,0.4675,0.4483,0.7241,3,28,27,9,2,16,2018-03-09
Thunder,110,0.5,0.4444,0.6667,9,37,24,6,3,15,2018-03-11
Bucks,91,0.4156,0.2903,0.5806,4,27,24,8,4,14,2018-03-11
Bucks,121,0.4945,0.5278,0.3333,9,31,29,3,3,14,2018-03-13
Hornets,126,0.5357,0.56,0.88,7,34,21,5,3,11,2018-03-13
Bucks,94,0.4607,0.2778,0.3889,11,36,27,10,7,13,2018-03-15
Spurs,87,0.425,0.3103,0.3448,9,34,23,8,6,18,2018-03-15
Grizzlies,103,0.4868,0.4231,0.6923,8,29,21,5,1,14,2018-03-17
Bucks,110,0.4878,0.5455,0.8182,10,26,23,6,5,10,2018-03-17
Bucks,79,0.3784,0.24,0.68,8,30,13,8,5,12,2018-03-19
Mavericks,111,0.481,0.5,0.4211,7,42,27,7,2,16,2018-03-19
Wizards,99,0.527,0.375,0.5,8,38,23,4,1,16,2018-03-21
Bucks,88,0.443,0.1818,0.6364,6,27,17,10,7,9,2018-03-21
Bucks,108,0.5325,0.381,0.8571,8,32,19,5,6,16,2018-03-23
Jazz,121,0.5679,0.5625,0.3438,5,25,31,8,2,10,2018-03-23
Bucks,103,0.4828,0.3,0.65,5,30,19,11,5,9,2018-03-24
Trail Blazers,91,0.4217,0.2609,0.6522,10,40,17,5,3,19,2018-03-24
Mavericks,102,0.4667,0.4167,0.9167,4,32,18,6,2,11,2018-03-27
Bucks,109,0.4557,0.3333,1.2083,7,33,20,10,6,10,2018-03-27
Jazz,100,0.4342,0.3478,1.1304,9,26,20,7,3,16,2018-03-29
Bucks,117,0.5432,0.4118,1.2941,8,33,22,8,6,11,2018-03-29
Bucks,108,0.4632,0.2963,0.4444,15,23,23,14,5,9,2018-03-30
Pelicans,115,0.5625,0.52,0.48,9,32,35,5,8,21,2018-03-30
Bucks,111,0.4634,0.2963,1.0,8,32,17,12,7,14,2018-04-01
Rockets,115,0.4605,0.3143,0.9714,4,34,16,7,4,15,2018-04-01
Hornets,104,0.4432,0.4615,0.5385,9,34,21,4,7,9,2018-04-03
Bucks,109,0.4713,0.2759,0.6552,6,37,27,7,5,7,2018-04-03
Bucks,106,0.4828,0.3077,0.5385,7,28,25,4,2,9,2018-04-06
Hornets,111,0.4865,0.4286,1.4286,9,34,22,2,7,16,2018-04-06
Timberwolves,96,0.4789,0.3214,0.6786,6,27,20,9,3,16,2018-04-07
Bucks,102,0.5467,0.3333,1.0,7,29,23,10,0,16,2018-04-07
Bucks,97,0.4706,0.3103,0.2759,12,31,26,9,7,9,2018-04-09
Thunder,95,0.4578,0.28,0.48,10,35,16,5,5,12,2018-04-09
Bucks,110,0.4875,0.3182,1.1364,10,35,20,11,6,15,2018-04-11
Wizards,103,0.4744,0.381,1.0,4,30,25,6,6,14,2018-04-11
Magic,103,0.4333,0.2759,0.5862,8,26,26,6,4,8,2017-10-17
Bucks,110,0.5488,0.2105,0.8421,11,36,20,4,9,14,2017-10-17
Bucks,79,0.3165,0.1429,0.8929,8,32,9,8,1,15,2017-10-20
Heat,97,0.4605,0.3793,0.5517,3,46,23,8,8,13,2017-10-20
Bucks,104,0.4691,0.5,1.25,15,29,21,14,6,17,2017-10-21
Wizards,95,0.4211,0.2857,1.1905,11,28,19,10,8,23,2017-10-21
Heat,106,0.4634,0.4167,0.8333,10,36,28,4,7,15,2017-10-24
Bucks,101,0.4342,0.3929,0.8571,5,33,23,6,4,9,2017-10-24
Bucks,89,0.3765,0.2069,0.6552,15,28,19,6,1,15,2017-10-25
Timberwolves,108,0.5385,0.3684,0.8947,4,35,27,8,7,13,2017-10-25
Bucks,85,0.4211,0.3,0.75,2,35,18,9,9,17,2017-10-28
Heat,91,0.3636,0.3846,0.6538,13,38,16,7,7,16,2017-10-28
Bucks,111,0.5244,0.36,0.64,8,33,28,7,4,12,2017-10-29
Magic,104,0.4458,0.2667,0.7333,10,31,23,7,3,12,2017-10-29
Hawks,92,0.3837,0.3429,0.4,14,36,21,7,6,12,2017-11-01
Bucks,97,0.4318,0.32,0.52,14,34,23,6,10,10,2017-11-01
Nuggets,134,0.5529,0.6,0.4,8,26,37,9,6,18,2017-11-03
Bucks,123,0.5326,0.3462,0.6154,11,29,27,9,5,16,2017-11-03
Pelicans,123,0.4766,0.3333,0.3667,11,39,22,8,7,15,2017-11-05
Bucks,121,0.4583,0.28,1.04,9,35,21,10,3,13,2017-11-05
Wizards,107,0.4773,0.35,0.8,9,31,30,9,6,11,2017-11-07
Bucks,104,0.4545,0.3846,0.9231,8,32,20,10,9,16,2017-11-07
Rockets,110,0.4756,0.35,0.45,12,35,22,9,5,16,2017-11-09
Bucks,99,0.4578,0.3214,0.5,6,32,21,9,3,13,2017-11-09
Bucks,121,0.5802,0.48,0.6,11,36,33,6,5,18,2017-11-11
Grizzlies,103,0.4719,0.3333,0.3704,10,21,27,6,5,9,2017-11-11
Bucks,117,0.5,0.4167,0.375,9,28,28,12,5,11,2017-11-13
Magic,126,0.5057,0.5294,0.5882,9,33,31,10,4,17,2017-11-13
Hawks,117,0.4588,0.3333,0.75,8,36,23,7,4,19,2017-11-15
Bucks,122,0.4767,0.44,1.16,9,35,31,12,8,12,2017-11-15
Spurs,103,0.4457,0.2353,1.0,20,33,16,4,2,12,2017-11-17
Bucks,106,0.4884,0.3333,0.4815,9,28,27,6,6,10,2017-11-17
Bucks,125,0.45,0.3636,0.697,11,34,27,9,3,9,2017-11-20
Nuggets,128,0.4444,0.3056,1.0278,17,40,27,2,8,17,2017-11-20
Magic,86,0.4146,0.2083,0.5417,5,38,24,8,4,19,2017-11-22
Bucks,102,0.4286,0.3462,0.5769,12,44,26,13,2,16,2017-11-22
Hawks,117,0.5106,0.5,0.6667,14,36,20,11,6,13,2017-11-24
Mavericks,111,0.4419,0.3778,0.4,9,32,27,5,4,15,2017-11-24
Mavericks,91,0.369,0.4194,0.5161,8,33,19,6,0,14,2017-11-27
Rockets,107,0.4756,0.234,0.383,8,46,17,12,4,13,2017-11-27
Grizzlies,94,0.4583,0.3871,0.5161,6,30,14,7,2,17,2017-11-28
Mavericks,103,0.4865,0.4231,0.7692,4,31,20,6,4,11,2017-11-28
Mavericks,91,0.3404,0.2941,0.5,18,35,20,10,3,14,2017-11-30
Grizzlies,96,0.411,0.2941,0.7647,9,37,18,7,6,18,2017-11-30
Mavericks,89,0.4474,0.5,0.375,9,33,17,4,3,24,2017-12-02
Jazz,104,0.4691,0.4571,0.3429,6,29,25,16,8,14,2017-12-02
Pelicans,99,0.4045,0.2414,0.6897,9,44,23,9,4,12,2017-12-04
Mavericks,94,0.3864,0.2647,0.5,9,38,19,4,7,15,2017-12-04
Mavericks,99,0.4598,0.3704,0.3333,7,24,18,7,2,15,2017-12-06
Timberwolves,112,0.5443,0.4167,0.6667,10,38,33,7,9,18,2017-12-06
Mavericks,113,0.4725,0.3667,0.5333,11,42,26,6,8,11,2017-12-08
Wizards,99,0.4267,0.4,1.0,3,36,21,5,5,15,2017-12-08
Mavericks,99,0.4253,0.2973,0.3784,11,30,18,9,4,20,2017-12-09
Thunder,112,0.5,0.4688,0.7812,3,34,21,10,4,15,2017-12-09
Spurs,97,0.443,0.2308,0.8077,8,39,18,9,7,12,2017-12-12
Mavericks,91,0.4074,0.2941,0.4412,5,35,18,7,4,15,2017-12-12
Timberwolves,111,0.4643,0.4333,0.6667,11,37,27,7,0,10,2017-12-14
Mavericks,87,0.3721,0.2105,0.3947,11,30,18,3,3,11,2017-12-14
Mavericks,95,0.4286,0.3214,0.2857,4,36,23,9,2,8,2017-12-16
Grizzlies,94,0.4568,0.2414,0.4483,6,46,25,7,6,17,2017-12-16
Thunder,81,0.3625,0.3714,0.2857,8,31,24,12,1,17,2017-12-17
Mavericks,97,0.4933,0.4286,0.2286,8,35,25,11,5,17,2017-12-17
Mavericks,108,0.4824,0.4375,0.375,4,36,25,7,0,11,2017-12-19
Spurs,115,0.5244,0.4167,0.7917,4,39,27,7,5,10,2017-12-19
Nuggets,105,0.4176,0.3889,0.4167,15,34,25,5,5,7,2017-12-21
Mavericks,122,0.5698,0.4615,0.4615,5,37,26,4,6,7,2017-12-21
Mavericks,92,0.4568,0.3548,0.2258,6,27,23,6,5,10,2017-12-25
Timberwolves,97,0.5,0.3684,0.9474,9,36,19,7,2,18,2017-12-25
Spurs,89,0.4023,0.25,0.4286,10,39,20,4,5,10,2017-12-27
Mavericks,95,0.427,0.375,0.4167,8,41,17,8,2,6,2017-12-27
Mavericks,96,0.4875,0.3571,0.2857,4,34,23,4,4,9,2017-12-30
Spurs,98,0.4535,0.2,0.6,9,32,14,5,2,7,2017-12-30
Mavericks,101,0.5067,0.4857,0.2286,3,19,28,5,2,8,2018-01-02
Heat,113,0.6389,0.64,0.2,2,33,25,3,3,11,2018-01-02
Mavericks,107,0.5059,0.2727,0.3636,7,23,31,8,3,10,2018-01-03
Hawks,112,0.56,0.4167,0.75,6,32,29,5,2,15,2018-01-03
Mavericks,128,0.5542,0.5641,0.359,5,38,27,5,4,15,2018-01-06
Pelicans,120,0.4941,0.2581,0.9032,4,27,28,8,6,8,2018-01-06
Mavericks,116,0.5169,0.4412,0.2647,8,28,26,5,5,7,2018-01-08
Thunder,113,0.4831,0.3125,0.5312,11,34,18,4,4,11,2018-01-08
Magic,99,0.4557,0.3793,0.5517,9,32,27,2,4,13,2018-01-11
Mavericks,114,0.5181,0.3462,0.7308,5,33,27,6,2,4,2018-01-11
Mavericks,115,0.4699,0.4167,0.6111,3,36,23,7,7,8,2018-01-12
Hornets,111,0.5119,0.3846,0.5769,4,39,16,6,5,11,2018-01-12
Mavericks,102,0.4872,0.2963,0.6667,5,30,17,10,3,16,2018-01-15
Nuggets,105,0.4651,0.3077,0.6538,15,32,23,10,3,18,2018-01-15
Mavericks,108,0.4578,0.4,0.88,11,26,19,9,5,9,2018-01-18
Trail Blazers,117,0.5233,0.5,0.25,9,31,19,3,3,14,2018-01-18
Wizards,75,0.3023,0.2188,0.5,17,30,15,7,5,12,2018-01-20
Mavericks,98,0.4368,0.3226,0.3871,9,43,20,9,9,11,2018-01-20
Rockets,104,0.439,0.4118,0.2157,7,36,20,8,3,9,2018-01-23
Mavericks,97,0.4268,0.4286,0.3429,9,40,24,5,2,13,2018-01-23
Trail Blazers,107,0.4937,0.3333,0.6333,10,44,20,4,6,14,2018-01-26
Mavericks,93,0.3933,0.3333,0.4333,8,29,17,9,3,5,2018-01-26
Mavericks,89,0.4,0.3548,0.3226,8,35,17,8,5,8,2018-01-28
Nuggets,91,0.4198,0.3636,0.3333,9,44,23,6,8,14,2018-01-28
Heat,95,0.4533,0.3871,0.4839,11,30,23,9,11,16,2018-01-30
Mavericks,88,0.3837,0.2759,0.4828,11,29,20,10,3,12,2018-01-30
Mavericks,97,0.4086,0.3226,0.3548,12,40,26,6,4,14,2018-01-31
Rockets,104,0.4359,0.2889,0.5111,2,40,15,9,7,9,2018-01-31
Mavericks,90,0.4096,0.2857,0.3429,5,39,19,6,4,15,2018-02-03
Jazz,97,0.4,0.2812,0.625,9,35,26,6,3,11,2018-02-03
Thunder,111,0.4516,0.2778,0.4722,19,37,19,7,2,22,2018-02-06
Mavericks,110,0.4835,0.3611,0.25,8,28,30,11,1,16,2018-02-06
Pelicans,126,0.5385,0.4615,0.6154,6,41,27,9,4,11,2018-02-07
Mavericks,109,0.4444,0.4348,0.8261,10,33,25,5,2,12,2018-02-07
Nuggets,107,0.413,0.3056,0.5556,11,38,23,5,8,14,2018-02-09
Mavericks,118,0.4778,0.5556,0.6296,9,42,24,8,3,15,2018-02-09
Grizzlies,80,0.3571,0.3889,0.7222,9,32,19,4,4,14,2018-02-11
Mavericks,114,0.4805,0.3448,1.0345,9,43,21,8,3,10,2018-02-11
Rockets,105,0.4643,0.3778,0.2222,6,39,21,5,5,11,2018-02-13
Mavericks,82,0.3511,0.1613,0.3548,17,36,27,5,2,10,2018-02-13
Mavericks,105,0.4778,0.2857,0.2571,9,31,25,4,2,8,2018-02-22
Pelicans,115,0.5275,0.4,0.36,9,37,33,5,2,9,2018-02-22
Jazz,119,0.5287,0.4138,0.5172,8,31,32,11,6,11,2018-02-23
Mavericks,112,0.4941,0.5312,0.3438,8,27,22,5,7,14,2018-02-23
Hornets,102,0.3804,0.48,0.8,13,49,21,10,4,13,2018-02-25
Mavericks,98,0.3956,0.2927,0.3415,5,47,22,10,6,12,2018-02-25
Timberwolves,93,0.4217,0.32,0.6,6,38,14,10,6,9,2018-02-27
Mavericks,92,0.4419,0.3929,0.1786,6,40,22,5,5,14,2018-02-27
Trail Blazers,109,0.4483,0.25,0.525,5,41,28,6,2,13,2018-03-01
Mavericks,115,0.4565,0.3864,0.3182,8,35,27,8,5,7,2018-03-01
Mavericks,100,0.4382,0.3333,0.4,11,32,24,3,1,11,2018-03-03
Magic,105,0.4535,0.2759,0.6552,12,35,27,4,10,13,2018-03-03
Grizzlies,98,0.4265,0.3158,1.7895,3,35,16,5,2,12,2018-03-05
Rockets,90,0.4156,0.2368,0.4474,9,30,25,5,2,16,2018-03-05
Rockets,109,0.4471,0.386,0.193,7,44,21,5,6,15,2018-03-07
Hornets,93,0.375,0.3793,0.5517,11,33,16,6,5,9,2018-03-07
Rockets,89,0.3766,0.3684,0.4474,8,35,18,4,3,17,2018-03-09
Grizzlies,103,0.4706,0.4242,0.2727,6,36,26,10,6,9,2018-03-09
Rockets,119,0.4719,0.3404,0.4043,9,35,28,14,4,12,2018-03-11
Hawks,104,0.4815,0.3333,0.4545,5,36,16,8,8,18,2018-03-11
Jazz,110,0.4318,0.3824,0.6176,8,25,22,7,3,13,2018-03-13
Rockets,137,0.5926,0.5897,0.4615,5,37,26,9,7,20,2018-03-13
Grizzlies,96,0.481,0.3,0.7,5,36,23,9,5,19,2018-03-15
Rockets,111,0.4458,0.3556,0.4667,11,35,18,14,4,15,2018-03-15
Rockets,105,0.4487,0.4186,0.3953,9,36,21,8,9,16,2018-03-17
Grizzlies,83,0.3605,0.2593,0.5185,15,33,18,6,7,12,2018-03-17
Nuggets,95,0.4023,0.303,0.4545,15,28,19,11,5,19,2018-03-19
Rockets,125,0.5488,0.439,0.4146,8,38,30,13,4,18,2018-03-19
Rockets,112,0.4691,0.4286,0.4286,8,38,22,10,5,17,2018-03-21
Jazz,101,0.4416,0.3667,0.7333,4,28,17,10,5,13,2018-03-21
Rockets,124,0.5333,0.4,1.36,7,28,14,13,2,12,2018-03-23
Trail Blazers,117,0.5114,0.439,0.2195,7,26,19,4,5,15,2018-03-23
Pelicans,123,0.5765,0.5455,0.2121,6,35,32,6,2,18,2018-03-25
Rockets,130,0.5455,0.3778,0.3778,4,32,30,12,7,9,2018-03-25
Hornets,96,0.4138,0.1905,0.9524,12,44,14,4,5,12,2018-03-27
Rockets,108,0.4432,0.3778,0.2889,6,39,24,7,5,10,2018-03-27
Spurs,109,0.4894,0.3846,0.2692,12,27,22,10,5,17,2018-03-28
Rockets,124,0.4725,0.36,0.4,12,33,20,15,3,13,2018-03-28
Jazz,99,0.4615,0.2963,0.2593,5,27,17,12,1,6,2018-03-30
Rockets,120,0.5195,0.3953,0.5349,12,40,25,5,7,14,2018-03-30
Rockets,107,0.4321,0.3243,0.6757,12,26,23,11,4,13,2018-04-01
Thunder,112,0.5443,0.4444,1.0,9,31,21,9,10,14,2018-04-01
Rockets,103,0.427,0.2917,0.2708,8,27,15,11,2,14,2018-04-03
Wizards,121,0.5341,0.5,0.25,10,35,23,12,5,16,2018-04-03
Rockets,116,0.4719,0.4412,0.5,9,42,25,6,3,15,2018-04-05
Magic,98,0.3846,0.1935,0.7097,9,39,16,7,3,12,2018-04-05
Trail Blazers,112,0.4819,0.3462,0.8846,6,34,21,5,6,12,2018-04-06
Rockets,121,0.45,0.3158,0.5,17,32,25,7,5,13,2018-04-06
Timberwolves,98,0.4691,0.3333,0.5833,8,32,24,8,8,11,2018-04-09
Rockets,116,0.4773,0.4359,0.3846,11,34,24,11,5,9,2018-04-09
Heat,90,0.4756,0.2333,0.1667,9,33,18,7,4,16,2018-04-11
Rockets,99,0.4444,0.4054,0.3243,8,30,20,10,3,14,2018-04-11
Rockets,113,0.4615,0.3333,0.8056,2,33,22,10,2,12,2017-10-18
Pelicans,115,0.5366,0.4074,0.5926,6,36,36,8,5,15,2017-10-18
Magic,107,0.506,0.4839,0.2581,7,26,26,6,4,10,2017-10-20
Rockets,114,0.5065,0.3714,0.6571,8,32,17,5,5,12,2017-10-20
Rockets,102,0.4458,0.3333,0.3333,7,31,20,10,7,9,2017-10-21
Spurs,91,0.4217,0.25,0.625,9,37,21,7,5,16,2017-10-21
Rockets,109,0.5135,0.3871,0.6774,4,31,16,8,6,9,2017-10-23
Heat,101,0.4432,0.4062,0.3125,15,26,23,3,3,13,2017-10-23
Nuggets,104,0.4773,0.1071,0.6071,7,32,25,7,2,10,2017-10-25
Rockets,130,0.5,0.4634,0.6098,11,37,26,5,7,11,2017-10-25
Rockets,126,0.494,0.4681,0.4681,9,28,25,1,4,6,2017-10-28
Timberwolves,108,0.4762,0.2609,0.9565,9,31,22,3,4,8,2017-10-28
Timberwolves,102,0.4255,0.3846,0.4615,16,27,19,6,3,10,2017-10-29
Rockets,120,0.4819,0.3684,0.6842,14,36,24,6,2,10,2017-10-29
Rockets,119,0.5065,0.4286,0.7429,11,31,18,7,3,18,2017-10-31
Nuggets,114,0.4835,0.3448,0.5517,12,24,33,13,6,13,2017-10-31
Rockets,96,0.4304,0.2727,0.5758,9,31,15,15,2,15,2017-11-03
Jazz,85,0.4366,0.2414,0.5517,7,32,21,6,4,22,2017-11-03
Rockets,122,0.5278,0.5152,0.8788,7,30,25,11,7,20,2017-11-04
Thunder,112,0.4946,0.3529,0.2353,12,22,18,12,4,19,2017-11-04
Spurs,93,0.4074,0.3929,0.5714,7,29,20,5,2,13,2017-11-08
Rockets,109,0.4875,0.2955,0.4091,9,41,24,6,4,15,2017-11-08
Rockets,107,0.4194,0.3659,0.3415,13,33,19,8,7,7,2017-11-10
Pelicans,101,0.494,0.3333,0.4583,6,34,18,4,8,12,2017-11-10
Rockets,129,0.5513,0.4571,0.7714,8,25,28,7,8,11,2017-11-12
Timberwolves,120,0.5233,0.5,1.0,14,27,24,7,1,12,2017-11-12
Rockets,115,0.481,0.5278,0.5556,7,31,18,3,4,9,2017-11-15
Trail Blazers,111,0.4938,0.3929,0.7143,10,34,20,6,7,8,2017-11-15
Pelicans,91,0.3958,0.2857,0.4286,12,34,19,10,6,16,2017-11-17
Rockets,114,0.4839,0.383,0.1277,5,43,22,10,8,19,2017-11-17
Hawks,99,0.4432,0.275,0.25,7,38,18,5,2,13,2017-11-19
Rockets,118,0.4889,0.3846,0.1923,6,39,28,7,4,11,2017-11-19
Rockets,83,0.3377,0.2258,0.7742,8,34,12,3,3,9,2017-11-20
Spurs,100,0.4938,0.3529,0.8235,8,40,19,8,8,8,2017-11-20
Wizards,104,0.5278,0.48,0.64,3,33,25,6,1,17,2017-11-24
Rockets,120,0.5119,0.3478,0.3913,10,36,26,13,3,9,2017-11-24
Trail Blazers,94,0.4588,0.3182,0.4091,12,35,16,10,2,18,2017-11-27
Rockets,96,0.4658,0.3514,0.4054,6,32,16,10,5,15,2017-11-27
Thunder,108,0.3956,0.303,0.7879,15,27,21,11,5,11,2017-11-29
Rockets,102,0.4737,0.3784,0.4324,6,35,23,7,5,17,2017-11-29
Pelicans,91,0.3797,0.28,0.96,16,35,15,4,12,17,2017-12-01
Grizzlies,103,0.4239,0.3103,0.5517,15,30,19,9,8,11,2017-12-01
Hornets,104,0.4157,0.4118,1.3529,10,46,15,3,7,11,2017-12-02
Grizzlies,99,0.3441,0.2286,0.7714,11,37,17,7,8,7,2017-12-02
Magic,101,0.5067,0.4483,0.4138,6,32,25,6,8,24,2017-12-04
Grizzlies,99,0.4756,0.3333,0.3667,5,26,21,12,3,13,2017-12-04
Grizzlies,98,0.4795,0.3684,1.1053,5,29,18,8,10,14,2017-12-06
Trail Blazers,97,0.4444,0.3158,1.0,10,32,11,9,1,16,2017-12-06
Trail Blazers,100,0.3976,0.4,1.8667,15,45,11,1,9,15,2017-12-08
Grizzlies,92,0.3837,0.2667,0.6,5,30,23,6,9,8,2017-12-08
Grizzlies,92,0.4932,0.375,0.4583,3,20,28,10,3,18,2017-12-10
Nuggets,104,0.5063,0.2812,0.4688,15,35,24,9,4,20,2017-12-10
Grizzlies,95,0.4545,0.5,0.6364,11,26,21,4,1,17,2017-12-12
Spurs,104,0.5067,0.4,1.0,5,27,22,9,5,8,2017-12-12
Spurs,95,0.4429,0.4074,0.8148,7,36,20,8,5,13,2017-12-14
Grizzlies,79,0.4054,0.3333,0.9333,8,30,19,8,6,16,2017-12-14
Timberwolves,92,0.443,0.2353,1.0588,7,27,17,9,2,9,2017-12-15
Grizzlies,95,0.4722,0.2857,1.0,6,35,22,6,8,16,2017-12-15
Thunder,102,0.3913,0.3529,0.5294,17,30,18,7,5,10,2017-12-17
Grizzlies,101,0.4432,0.3939,0.303,13,34,23,5,5,13,2017-12-17
Heat,107,0.5606,0.5185,0.7037,2,33,24,8,8,13,2017-12-20
Grizzlies,82,0.3889,0.2963,0.6667,6,25,17,6,1,14,2017-12-20
Grizzlies,87,0.3827,0.3571,0.5357,10,37,18,6,2,16,2017-12-22
Wizards,93,0.4675,0.4091,0.5455,6,38,21,7,8,15,2017-12-22
Hawks,94,0.4416,0.3871,0.4516,7,28,27,12,5,17,2017-12-26
Grizzlies,96,0.4615,0.48,0.48,10,33,21,12,6,21,2017-12-26
Wizards,102,0.3929,0.3704,0.963,12,36,21,7,7,13,2017-12-28
Grizzlies,100,0.407,0.3333,0.6667,11,35,20,6,9,16,2017-12-28
Pelicans,102,0.4416,0.3143,0.6571,9,31,20,5,7,12,2017-12-30
Grizzlies,105,0.4205,0.2632,1.3684,14,36,21,7,5,9,2017-12-30
Grizzlies,78,0.3896,0.2917,0.4583,8,28,17,8,5,14,2018-01-03
Nuggets,87,0.3857,0.3182,1.1818,12,35,15,8,3,14,2018-01-03
Grizzlies,104,0.4512,0.4286,0.4286,10,34,22,2,1,14,2018-01-05
Pelicans,111,0.5,0.2593,0.963,6,35,23,6,5,10,2018-01-05
Spurs,108,0.4634,0.4167,0.9167,11,34,29,9,6,13,2018-01-06
Grizzlies,85,0.4337,0.1111,0.6111,9,32,19,7,4,17,2018-01-06
Grizzlies,82,0.4304,0.1818,0.4545,9,28,23,7,5,25,2018-01-08
Hawks,108,0.506,0.32,0.64,8,28,29,13,5,13,2018-01-08
Jazz,92,0.4203,0.2727,1.2727,9,34,14,6,4,19,2018-01-10
Grizzlies,88,0.4198,0.3478,0.5217,9,27,18,12,5,15,2018-01-10
Grizzlies,92,0.3902,0.2143,0.7857,12,35,21,4,5,17,2018-01-13
Thunder,110,0.4416,0.4324,0.7027,9,29,21,6,3,9,2018-01-13
Thunder,121,0.4938,0.4595,0.6486,8,30,26,7,6,9,2018-01-15
