home_team,away_team,pts_h,fg%_h,3pt%_h,ft%_h,oreb_h,dreb_h,ast_h,stl_h,blk_h,to_h,pts_a,fg%_a,3pt%_a,ft%_a,oreb_a,dreb_a,ast_a,stl_a,blk_a,to_a,outcome,date
Jazz,Rockets,101,0.4416,0.3667,0.7333,4,28,17,10,5,13,112,0.4691,0.4286,0.4286,8,38,22,10,5,17,0,2018-03-21
Bucks,Wizards,88,0.44299999999999995,0.1818,0.6364,6,27,17,10,7,9,99,0.527,0.375,0.5,8,38,23,4,1,16,0,2018-03-21
Trail Blazers,Thunder,103,0.5,0.35,1.1,7,37,20,6,7,21,99,0.4494,0.3333,0.2424,6,26,17,11,2,11,1,2018-03-21
Jazz,Pelicans,98,0.4524,0.2188,0.4688,6,30,23,12,1,14,108,0.5,0.4667,0.4,7,35,23,8,2,20,0,2018-03-22
Pacers,Pistons,98,0.4023,0.3,0.6333,15,36,21,6,4,13,104,0.4194,0.4062,0.4062,11,33,22,7,10,9,0,2018-03-22
Raptors,Wizards,100,0.4444,0.2564,0.2564,11,37,20,8,7,7,91,0.4198,0.5789,0.6316,8,35,20,5,3,14,1,2018-03-22
Kings,Trail Blazers,86,0.4235,0.2857,0.7143,12,31,20,11,5,13,82,0.3704,0.28,0.6,11,33,13,8,1,17,1,2018-03-22
Warriors,Hornets,100,0.4598,0.3636,0.5455,8,35,32,6,5,17,111,0.4607,0.3,1.15,13,34,27,12,6,10,0,2018-03-23
Pelicans,Lakers,128,0.5474,0.25,0.75,8,34,28,13,4,9,125,0.4943,0.4359,0.5641,7,33,19,4,3,16,1,2018-03-23
Jazz,Bucks,121,0.5679,0.5625,0.3438,5,25,31,8,2,10,108,0.5325,0.381,0.8571,8,32,19,5,6,16,1,2018-03-23
Hornets,Heat,105,0.4556,0.2593,0.5926,8,35,22,9,8,7,106,0.4943,0.4643,0.25,8,39,28,5,6,14,0,2018-03-23
Pistons,76ers,86,0.3882,0.2,0.4667,9,30,14,5,2,14,97,0.4667,0.375,0.75,8,41,25,11,0,21,0,2018-03-23
Heat,Nets,109,0.4526,0.4118,0.9412,10,41,19,6,6,18,110,0.4286,0.2857,0.6286,7,40,28,11,5,15,0,2018-03-23
Clippers,Timberwolves,118,0.5595,0.3333,0.5556,8,32,31,4,1,17,126,0.4725,0.3182,1.5,18,29,20,5,4,13,0,2018-03-23
Hornets,Bulls,118,0.5366,0.4286,0.4286,6,29,28,11,8,14,103,0.4815,0.375,0.6667,11,33,26,8,5,20,1,2018-03-23
Thunder,Jazz,100,0.4815,0.2222,1.0,12,34,18,11,6,18,94,0.4304,0.3333,0.4545,9,26,18,16,5,16,1,2018-03-23
Trail Blazers,Celtics,100,0.4396,0.2424,0.3636,11,32,16,8,5,8,105,0.4545,0.6111,1.3333,9,36,22,5,4,13,0,2018-03-23
Trail Blazers,Rockets,117,0.5114,0.439,0.2195,7,26,19,4,5,15,124,0.5333,0.4,1.36,7,28,14,13,2,12,0,2018-03-23
Timberwolves,Pelicans,116,0.4889,0.5,1.0556,13,34,26,10,5,9,98,0.4231,0.2069,0.8966,7,31,20,5,6,15,1,2018-03-24
Bulls,Mavericks,108,0.4719,0.3704,0.5185,11,34,24,10,2,13,100,0.4167,0.4483,0.5862,13,33,21,6,4,17,1,2018-03-24
Trail Blazers,Bucks,91,0.4217,0.2609,0.6522,10,40,17,5,3,19,103,0.4828,0.3,0.65,5,30,19,11,5,9,0,2018-03-24
Trail Blazers,Kings,102,0.5429,0.4762,0.7619,5,39,19,6,8,17,90,0.382,0.4706,0.8235,9,27,14,9,4,11,1,2018-03-24
Pacers,Raptors,107,0.4578,0.4231,0.7692,10,31,19,10,3,16,104,0.4938,0.3,0.5,7,35,17,14,4,18,1,2018-03-24
Rockets,Pelicans,130,0.5455,0.3778,0.3778,4,32,30,12,7,9,123,0.5765,0.5455,0.2121,6,35,32,6,2,18,1,2018-03-25
Grizzlies,Clippers,100,0.4815,0.2963,0.5185,8,35,31,1,9,19,109,0.4875,0.3704,0.7778,3,33,23,15,6,10,0,2018-03-25
76ers,Rockets,104,0.4433,0.3333,0.1667,12,31,29,14,7,14,105,0.48,0.3077,0.5385,7,33,22,11,13,19,0,2018-03-25
Grizzlies,Lakers,93,0.4167,0.1724,0.6207,11,32,20,7,6,10,100,0.40700000000000003,0.3421,0.4474,11,33,19,7,2,11,0,2018-03-25
Heat,Hornets,95,0.4471,0.3077,0.4231,11,40,25,4,5,12,91,0.3452,0.2083,1.1667,12,34,12,6,6,7,1,2018-03-25
Thunder,Jazz,107,0.5195,0.3478,0.8261,8,34,23,15,5,13,79,0.3562,0.2258,0.6452,11,28,13,6,3,18,1,2018-03-25
Nets,Pistons,96,0.4253,0.2791,0.2326,6,34,23,5,5,12,108,0.4524,0.3684,1.3158,10,43,17,9,3,9,0,2018-03-25
Pistons,Magic,114,0.4719,0.5,0.3824,7,32,27,11,3,13,110,0.4824,0.5152,0.3333,8,32,27,6,4,16,1,2018-03-25
Warriors,Grizzlies,141,0.5882,0.5455,0.6970000000000001,7,31,37,3,6,10,128,0.5213,0.7143,0.7143,13,25,29,6,0,7,1,2018-03-25
Kings,Celtics,93,0.4634,0.2692,0.3846,7,27,18,7,1,14,104,0.5556,0.5455,0.5455,3,32,23,9,2,15,0,2018-03-25
Pelicans,Trail Blazers,119,0.5488,0.3684,1.1579,9,34,26,7,6,18,113,0.4455,0.2857,0.2619,14,25,24,13,6,11,1,2018-03-26
Bulls,Grizzlies,119,0.5316,0.3793,0.8276,9,32,25,10,1,20,110,0.4878,0.3448,0.6897,9,24,24,12,3,14,1,2018-03-26
Mavericks,76ers,110,0.5135,0.475,0.375,3,30,22,7,2,17,112,0.4943,0.4571,0.2857,11,31,25,10,1,13,0,2018-03-26
Suns,Celtics,94,0.4444,0.3429,0.2857,11,36,18,8,5,15,102,0.4253,0.4828,0.4828,10,34,24,10,3,12,0,2018-03-26
Hawks,Raptors,78,0.3467,0.2222,0.7407,7,25,18,9,1,18,112,0.5476,0.4062,0.2188,11,35,31,10,3,16,0,2018-03-26
Kings,Nuggets,98,0.4767,0.4,0.4,5,29,18,11,6,12,114,0.4884,0.4688,0.4688,14,35,18,6,3,13,0,2018-03-26
Mavericks,Warriors,122,0.4778,0.4419,0.3953,7,33,29,6,2,12,125,0.5275,0.4062,0.5,7,39,36,8,7,14,0,2018-03-27
Pelicans,Clippers,103,0.4471,0.2571,0.5143,7,40,23,9,6,15,112,0.4688,0.3214,0.4643,11,39,29,7,4,12,0,2018-03-27
Mavericks,Pistons,110,0.5333,0.4667,0.5333,4,33,22,6,7,12,93,0.4286,0.2917,0.8333,6,32,19,4,2,12,1,2018-03-27
Rockets,Hornets,108,0.4432,0.3778,0.2889,6,39,24,7,5,10,96,0.4138,0.1905,0.9524,12,44,14,4,5,12,1,2018-03-27
Nuggets,Hornets,121,0.5679,0.5294,0.3235,5,36,30,10,2,11,104,0.5065,0.4231,0.5769,5,31,21,7,1,10,1,2018-03-27
Pistons,Lakers,112,0.44,0.3939,0.3333,10,40,21,4,2,7,106,0.4706,0.2609,0.8696,6,41,29,3,7,10,1,2018-03-27
Jazz,Thunder,89,0.4583,0.2308,0.6538,6,31,16,3,2,12,103,0.4432,0.4138,0.4483,15,30,18,9,5,7,0,2018-03-27
Bucks,Mavericks,109,0.4557,0.3333,1.2083,7,33,20,10,6,10,102,0.4667,0.4167,0.9167,4,32,18,6,2,11,1,2018-03-27
Kings,Bucks,87,0.4026,0.2941,1.1765,9,31,15,5,2,16,112,0.5915,0.4091,0.8636,1,37,27,13,5,12,0,2018-03-28
Jazz,Celtics,94,0.4146,0.2727,0.5152,12,33,25,7,6,16,97,0.44299999999999995,0.5714,0.7143,11,31,20,11,2,16,0,2018-03-28
Lakers,Mavericks,103,0.4675,0.2727,0.6667,7,42,25,6,5,15,93,0.3929,0.2955,0.3182,6,34,17,10,1,10,1,2018-03-28
Raptors,Hornets,126,0.5306,0.4375,0.25,11,28,24,6,2,9,113,0.4684,0.4737,1.5789,7,29,26,6,2,12,1,2018-03-28
Pistons,Bulls,99,0.4691,0.3333,0.5185,11,39,22,8,9,16,83,0.3548,0.2903,0.2581,10,32,19,11,0,13,1,2018-03-28
Rockets,76ers,107,0.3976,0.2766,0.5957,10,25,17,12,3,15,115,0.55,0.4167,0.7083,7,41,27,10,4,19,0,2018-03-28
Rockets,Spurs,124,0.4725,0.36,0.4,12,33,20,15,3,13,109,0.4894,0.3846,0.2692,12,27,22,10,5,17,1,2018-03-28
76ers,Nets,121,0.5495,0.4286,0.5714,7,48,28,10,10,10,95,0.4198,0.4048,0.2381,3,33,20,5,6,18,1,2018-03-28
Clippers,Trail Blazers,96,0.4118,0.2727,0.9091,9,41,22,5,7,13,104,0.3673,0.4333,0.6333,18,41,21,12,6,12,0,2018-03-29
Trail Blazers,Hornets,109,0.4556,0.2903,0.5806,9,48,18,7,7,17,103,0.3878,0.3939,0.4242,7,37,17,10,3,11,1,2018-03-29
Thunder,Trail Blazers,106,0.4405,0.4194,0.6129,11,27,20,6,4,14,117,0.5309,0.4348,0.9129999999999999,8,34,19,10,2,15,0,2018-03-29
Pistons,Pacers,107,0.5,0.3529,0.3824,10,36,26,5,1,10,83,0.4416,0.2857,0.4286,5,21,18,6,3,12,1,2018-03-29
Hawks,Pelicans,94,0.4157,0.25,0.25,12,31,32,5,3,10,93,0.4375,0.3704,0.4815,9,34,27,5,6,12,1,2018-03-29
Bucks,Jazz,117,0.5432,0.4118,1.2941,8,33,22,8,6,11,100,0.4342,0.3478,1.1304,9,26,20,7,3,16,1,2018-03-29
Bulls,Kings,106,0.4667,0.3611,0.25,8,30,30,8,2,8,107,0.5294,0.3333,0.6111,8,35,29,5,10,12,0,2018-03-30
Rockets,Jazz,120,0.5195,0.3953,0.5349,12,40,25,5,7,14,99,0.4615,0.2963,0.2593,5,27,17,12,1,6,1,2018-03-30
Hawks,Bulls,122,0.5122,0.475,0.475,5,37,32,2,5,15,129,0.4898,0.4595,0.4324,13,34,31,10,4,5,0,2018-03-30
Pelicans,Bucks,115,0.5625,0.52,0.48,9,32,35,5,8,21,108,0.4632,0.2963,0.4444,15,23,23,14,5,9,1,2018-03-30
Trail Blazers,Thunder,108,0.4432,0.3333,0.5758,14,33,20,6,8,15,100,0.4396,0.2222,0.5185,9,31,18,6,6,12,1,2018-03-30
Raptors,Pacers,120,0.4948,0.3125,0.4375,12,35,29,6,8,12,115,0.4412,0.3077,0.6538,15,31,21,7,5,10,1,2018-03-30
Lakers,Bucks,122,0.5106,0.2963,0.6667,15,41,33,5,3,18,124,0.4787,0.3793,0.7931,8,31,24,14,6,12,0,2018-03-30
76ers,Hawks,119,0.4646,0.3714,0.4,15,38,36,10,4,16,109,0.4362,0.3478,0.8261,12,37,22,11,4,18,1,2018-03-31
Bucks,Nets,111,0.4409,0.25,1.2,12,29,21,12,2,8,119,0.5467,0.4872,0.4615,4,37,30,3,12,17,0,2018-03-31
Rockets,Warriors,114,0.4719,0.34,0.26,6,32,20,7,3,10,124,0.5517,0.4333,0.5,6,39,35,6,6,12,0,2018-03-31
Celtics,Raptors,110,0.4545,0.4118,1.3529,8,33,19,6,3,5,99,0.4625,0.2286,0.4857,9,37,23,1,5,15,1,2018-03-31
Magic,Pistons,102,0.4512,0.4231,0.6538,9,39,22,10,3,18,89,0.4023,0.3913,0.4348,9,32,20,5,4,15,1,2018-03-31
Hornets,Pelicans,96,0.4235,0.2857,0.8571,10,39,16,5,6,14,101,0.4483,0.3462,0.5385,8,34,26,6,10,15,0,2018-03-31
Clippers,Bulls,113,0.4545,0.36,0.96,10,44,23,4,5,13,103,0.3608,0.3243,0.5676,13,35,22,6,4,11,1,2018-03-31
Thunder,Rockets,112,0.5443,0.4444,1.0,9,31,21,9,10,14,107,0.4321,0.3243,0.6757,12,26,23,11,4,13,1,2018-04-01
Thunder,Pelicans,100,0.3814,0.25,0.4722,15,37,24,6,5,16,114,0.5111,0.5417,0.375,5,36,30,10,2,16,0,2018-04-01
Pistons,Spurs,93,0.4444,0.3333,0.5417,6,39,22,10,1,11,79,0.369,0.1923,0.4615,10,36,18,8,5,14,1,2018-04-01
Bucks,Kings,109,0.4928,0.3158,1.8421,9,27,20,9,6,15,104,0.4805,0.4583,0.7917,6,27,20,7,1,15,1,2018-04-01
Jazz,Hornets,106,0.4881,0.3448,0.4828,7,42,29,5,7,12,94,0.4118,0.375,0.625,5,28,17,8,2,7,1,2018-04-01
Bulls,Nets,96,0.4091,0.2069,0.6207,4,35,16,8,1,13,124,0.5,0.4364,0.1455,5,41,36,11,10,13,0,2018-04-01
Clippers,Mavericks,104,0.4828,0.3704,0.3704,5,34,28,10,3,13,101,0.4125,0.4048,0.4286,7,31,22,5,5,20,1,2018-04-01
Rockets,Bucks,115,0.4605,0.3143,0.9714,4,34,16,7,4,15,111,0.4634,0.2963,1.0,8,32,17,12,7,14,1,2018-04-01
Thunder,Trail Blazers,105,0.4405,0.2963,0.8519,13,26,16,9,5,10,108,0.4667,0.2647,0.4412,18,31,20,8,7,13,0,2018-04-01
Raptors,Suns,126,0.4783,0.4167,0.6389,8,34,30,13,4,15,113,0.4933,0.375,1.25,0,35,23,7,4,17,1,2018-04-01
Grizzlies,Bulls,110,0.4368,0.3714,0.6,11,36,27,7,4,14,111,0.4375,0.3659,0.6341,8,34,23,10,2,13,0,2018-04-01
Lakers,Kings,83,0.4,0.2188,0.5,10,37,18,5,6,14,84,0.3804,0.2917,0.2917,13,34,17,9,5,10,0,2018-04-01
Jazz,Lakers,117,0.4831,0.4242,0.5152,14,33,29,10,5,14,110,0.4865,0.5,0.8571,7,32,23,7,5,16,1,2018-04-03
Wizards,Rockets,121,0.5341,0.5,0.25,10,35,23,12,5,16,103,0.42700000000000005,0.2917,0.2708,8,27,15,11,2,14,1,2018-04-03
Jazz,Trail Blazers,112,0.3778,0.4483,1.069,10,45,16,9,8,14,103,0.3978,0.2647,0.5882,11,42,17,8,8,17,1,2018-04-03
Cavaliers,Kings,101,0.4744,0.359,0.3333,7,36,28,5,3,15,95,0.4535,0.3125,0.2188,9,36,25,15,5,12,1,2018-04-03
76ers,Pacers,121,0.5,0.5,0.3056,12,38,34,7,9,18,110,0.4639,0.2857,0.4286,8,32,25,6,6,11,1,2018-04-03
Bucks,Hornets,109,0.4713,0.2759,0.6552,6,37,27,7,5,7,104,0.4432,0.4615,0.5385,9,34,21,4,7,9,1,2018-04-03
Grizzlies,Raptors,107,0.5,0.3333,0.5926,11,24,24,8,3,16,116,0.4744,0.4194,0.9355,10,26,21,8,3,11,0,2018-04-03
Clippers,Warriors,105,0.4286,0.2727,2.1818,10,35,19,10,7,18,121,0.4149,0.3333,0.7692,14,40,31,13,10,16,0,2018-04-03
Heat,Pistons,111,0.5119,0.5,0.2353,7,34,29,6,3,12,104,0.4767,0.375,0.5417,5,30,21,4,2,9,1,2018-04-03
Bucks,Celtics,106,0.5443,0.25,0.75,9,32,27,6,5,15,102,0.4691,0.3043,0.8261,10,27,19,10,6,17,1,2018-04-03
Bulls,Cavaliers,109,0.4505,0.4706,0.3235,11,34,30,4,3,12,114,0.5057,0.3514,0.3514,11,33,25,4,5,13,0,2018-04-03
Magic,Hornets,102,0.4186,0.4054,0.4054,9,39,21,7,0,20,104,0.4318,0.4333,0.5,8,37,26,14,4,12,0,2018-04-03
Nets,Bulls,114,0.5,0.4286,0.3333,6,32,32,8,10,17,105,0.4831,0.4286,0.25,10,34,26,7,6,19,1,2018-04-03
Pistons,Clippers,95,0.4091,0.3226,0.4194,7,33,22,5,5,9,108,0.4615,0.3333,0.4667,14,43,23,6,3,9,0,2018-04-03
Pelicans,Kings,109,0.4607,0.3571,0.6071,7,28,19,7,3,17,116,0.4845,0.4333,0.3,11,35,21,12,4,17,0,2018-04-04
Timberwolves,Pelicans,118,0.5053,0.4762,0.5714,12,38,21,9,3,12,107,0.4158,0.2424,0.4545,18,33,23,9,8,13,1,2018-04-04
Warriors,Nuggets,124,0.5647,0.4333,0.5,10,33,33,7,10,16,114,0.4947,0.4211,0.6316,13,26,30,8,3,11,1,2018-04-04
Kings,Raptors,87,0.4795,0.4348,0.3043,7,35,15,7,6,21,102,0.4483,0.2973,0.3514,12,32,22,8,2,13,0,2018-04-04
Raptors,Celtics,96,0.4348,0.303,0.1818,12,36,23,10,6,10,78,0.3333,0.1364,1.1364,8,35,10,7,3,16,1,2018-04-04
Suns,Clippers,117,0.4369,0.2903,0.5806,16,32,22,12,5,10,128,0.5172,0.4375,0.75,8,43,23,5,8,16,0,2018-04-05
Wizards,Hornets,105,0.4938,0.36,0.64,6,30,25,3,0,14,122,0.4889,0.4359,0.4359,13,28,26,7,5,8,0,2018-04-05
Lakers,Spurs,122,0.5465,0.5417,0.625,4,40,32,4,3,13,112,0.433,0.3913,0.8261,15,31,25,7,5,10,1,2018-04-05
Thunder,Knicks,105,0.4333,0.2895,0.4211,13,28,26,14,7,18,84,0.4051,0.2917,0.5417,11,30,19,8,4,25,1,2018-04-05
Trail Blazers,Jazz,96,0.4074,0.36,0.84,6,31,16,7,4,13,115,0.4659,0.5,0.7692,16,42,23,8,4,13,0,2018-04-05
Magic,Rockets,98,0.3846,0.1935,0.7097,9,39,16,7,3,12,116,0.4719,0.4412,0.5,9,42,25,6,3,15,0,2018-04-05
Warriors,Clippers,106,0.48100000000000004,0.3478,0.9565,4,29,26,9,6,16,125,0.4894,0.4583,0.9167,11,35,24,9,3,14,0,2018-04-06
Hornets,Bucks,111,0.4865,0.4286,1.4286,9,34,22,2,7,16,106,0.4828,0.3077,0.5385,7,28,25,4,2,9,1,2018-04-06
Clippers,Raptors,96,0.3696,0.2222,0.5556,14,43,18,6,7,12,91,0.4,0.2414,0.6897,3,40,18,8,6,13,1,2018-04-06
Bulls,Nuggets,102,0.4382,0.3421,0.2895,9,25,29,12,4,15,135,0.6145,0.5714,0.3714,8,37,34,9,6,17,0,2018-04-06
Pistons,Rockets,108,0.5067,0.48,0.8,5,30,21,8,4,11,101,0.4222,0.3191,0.2128,12,30,29,5,4,13,1,2018-04-06
Jazz,76ers,97,0.303,0.2308,0.7179,14,31,15,14,6,12,104,0.4198,0.4444,0.8889,8,48,23,5,6,22,0,2018-04-06
Pelicans,Jazz,109,0.5054,0.3636,0.3182,6,24,24,10,6,14,133,0.5843,0.6667,0.7143,9,36,29,6,5,13,0,2018-04-06
Wizards,Hornets,107,0.4545,0.4615,0.2308,11,33,30,11,4,12,93,0.4545,0.2609,0.7391,9,37,22,6,2,17,1,2018-04-06
Rockets,Trail Blazers,121,0.45,0.3158,0.5,17,32,25,7,5,13,112,0.4819,0.3462,0.8846,6,34,21,5,6,12,1,2018-04-06
Timberwolves,Kings,119,0.561,0.4762,0.8095,8,31,29,12,9,9,96,0.4138,0.4242,0.303,15,27,24,4,2,14,1,2018-04-06
Celtics,Bulls,111,0.5556,0.4118,0.2059,6,40,35,9,6,18,104,0.4651,0.4667,0.3333,9,34,25,15,0,17,1,2018-04-06
Lakers,Timberwolves,96,0.3924,0.3333,1.0833,13,40,16,3,2,20,113,0.43,0.3077,0.7308,18,30,25,14,8,5,0,2018-04-07
Knicks,Pistons,107,0.4568,0.2667,0.8333,12,27,20,6,2,12,111,0.4835,0.3,0.4667,15,28,21,5,2,12,0,2018-04-07
Jazz,Trail Blazers,81,0.4231,0.24,0.36,8,35,15,7,6,19,100,0.4483,0.375,0.5417,6,35,14,11,5,12,0,2018-04-07
Kings,76ers,109,0.4301,0.4444,0.6296,8,37,29,6,5,9,108,0.4253,0.4054,0.5135,13,43,23,6,5,17,1,2018-04-07
Bucks,Timberwolves,102,0.5467,0.3333,1.0,7,29,23,10,0,16,96,0.4789,0.3214,0.6786,6,27,20,9,3,16,1,2018-04-07
Nuggets,Clippers,120,0.4943,0.3226,0.7742,11,30,27,11,7,20,122,0.5169,0.2692,0.8846,13,30,26,12,7,18,0,2018-04-07
Suns,Raptors,109,0.4458,0.3333,1.125,10,31,20,3,9,11,115,0.4348,0.3462,1.0,8,37,16,7,3,6,0,2018-04-08
Pelicans,Heat,124,0.4444,0.2581,0.6452,13,43,27,9,13,15,123,0.46299999999999997,0.3333,0.9444,13,45,26,12,5,13,1,2018-04-08
Celtics,Hawks,106,0.5122,0.3913,0.5652,10,31,33,9,6,12,112,0.5,0.4286,0.3143,5,32,23,7,4,13,0,2018-04-08
Bulls,Bucks,105,0.4138,0.4615,0.8077,17,34,21,3,2,14,118,0.4943,0.5,0.5667,7,29,27,8,7,5,0,2018-04-08
Magic,Hornets,100,0.4468,0.3913,0.3043,12,24,27,2,3,8,137,0.5581,0.5484,0.7742,9,41,32,4,5,9,0,2018-04-08
Kings,Spurs,99,0.4651,0.5455,0.3182,9,33,21,2,2,10,108,0.5,0.4783,0.3913,7,37,29,3,1,8,0,2018-04-08
Clippers,Rockets,92,0.4557,0.3043,0.5652,4,35,17,6,2,16,105,0.4235,0.3023,0.4651,10,31,21,11,5,10,0,2018-04-08
Bucks,Warriors,94,0.4235,0.3929,0.3929,8,25,21,9,6,12,108,0.557,0.3333,1.0,10,33,28,7,3,11,0,2018-04-08
Lakers,Jazz,97,0.3978,0.2,0.72,12,32,20,8,4,12,112,0.506,0.3611,0.4167,7,38,35,8,4,18,0,2018-04-09
Thunder,Bucks,95,0.4578,0.28,0.48,10,35,16,5,5,12,97,0.4706,0.3103,0.2759,12,31,26,9,7,9,0,2018-04-09
Cavaliers,Warriors,108,0.4574,0.25,0.5357,12,31,26,9,5,15,118,0.4824,0.375,0.75,13,35,33,8,6,16,0,2018-04-09
Pelicans,Pistons,112,0.561,0.2727,0.6364,9,32,31,7,9,16,109,0.4409,0.2963,0.7037,12,27,22,5,4,12,1,2018-04-09
Rockets,Timberwolves,116,0.4773,0.4359,0.3846,11,34,24,11,5,9,98,0.4691,0.3333,0.5833,8,32,24,8,8,11,1,2018-04-09
Warriors,76ers,135,0.5854,0.5185,0.9259,4,35,31,15,11,22,114,0.4681,0.4286,0.5,13,25,30,10,2,19,1,2018-04-09
Trail Blazers,Jazz,102,0.4607,0.375,0.4583,7,39,19,9,9,10,93,0.3708,0.3478,0.8261,14,39,18,5,7,14,1,2018-04-09
Spurs,Pelicans,116,0.4848,0.3462,0.4231,13,34,23,7,9,11,121,0.5051,0.3462,0.4615,12,31,26,7,3,12,0,2018-04-09
Cavaliers,Knicks,95,0.3827,0.303,0.6970000000000001,7,34,20,5,5,15,114,0.4719,0.4643,0.6071,11,40,27,9,6,14,0,2018-04-09
Kings,Cavaliers,109,0.519,0.4,0.5,7,33,25,8,6,11,95,0.4324,0.3871,0.6129,7,30,19,9,4,11,1,2018-04-10
Clippers,Pelicans,116,0.4646,0.2593,0.6296,10,47,25,5,2,13,121,0.4466,0.4333,0.5333,9,42,39,11,12,8,0,2018-04-10
Pistons,Bulls,117,0.4943,0.381,0.3571,12,37,33,6,7,13,95,0.4021,0.3143,0.1714,14,30,27,10,1,12,1,2018-04-10
Wizards,Celtics,113,0.494,0.5,0.5333,10,41,32,8,3,20,101,0.3793,0.3939,0.6667,13,31,22,14,1,16,1,2018-04-10
Raptors,Kings,108,0.4235,0.4333,0.7667,12,34,20,8,9,12,93,0.4691,0.4231,0.2308,6,26,25,9,9,15,1,2018-04-10
Magic,Heat,116,0.4778,0.381,1.0476,11,39,22,8,9,14,109,0.4356,0.2667,0.4333,11,33,27,6,4,13,1,2018-04-10
Pelicans,Wizards,97,0.4634,0.3,0.75,2,36,23,3,10,15,116,0.4792,0.3462,0.5769,10,39,34,10,4,12,0,2018-04-11
Kings,Grizzlies,96,0.4302,0.375,0.5417,12,30,20,6,2,16,114,0.5395,0.4667,0.6,6,38,22,11,8,16,0,2018-04-11
Bulls,Warriors,112,0.4245,0.2564,0.3077,14,35,24,10,2,11,119,0.5,0.3939,0.6667,5,44,24,5,3,15,0,2018-04-11
Pistons,Hornets,107,0.4884,0.5172,0.2759,3,35,27,10,5,16,118,0.5119,0.4762,1.0476,9,40,21,9,4,15,0,2018-04-11
Wizards,Bucks,103,0.4744,0.381,1.0,4,30,25,6,6,14,110,0.4875,0.3182,1.1364,10,35,20,11,6,15,0,2018-04-11
Lakers,Rockets,99,0.4222,0.2778,0.3611,9,38,22,14,4,17,105,0.4205,0.3404,0.3191,8,41,19,9,5,18,0,2018-04-11
Knicks,Nuggets,116,0.5,0.4062,0.6562,11,38,27,8,10,22,110,0.4118,0.439,0.5366,13,23,20,13,5,13,1,2018-04-11
Rockets,Heat,99,0.4444,0.4054,0.3243,8,30,20,10,3,14,90,0.4756,0.2333,0.1667,9,33,18,7,4,16,1,2018-04-11
Clippers,76ers,105,0.439,0.375,0.6562,9,25,16,8,4,15,109,0.4935,0.2188,0.8125,10,41,27,9,2,20,0,2018-04-11
Hornets,Raptors,111,0.4588,0.3043,1.1304,8,31,21,10,6,12,129,0.5385,0.4848,0.4545,10,33,35,6,7,14,0,2018-04-11
Celtics,Nets,110,0.451,0.25,0.5,20,42,22,6,6,13,97,0.4066,0.275,0.3,10,34,27,10,6,15,1,2018-04-11
